,ATR,MACD_Line,Signal_Line,MACD_Histogram,Daily_Return,Upper_Band,Lower_Band,Simple_Moving_Avg,Adj Close,prediction
31,0.22103336879185267,0.2391441899477229,0.21271469524503678,0.02642949470268613,0.09455879695816627,190.68184236364493,189.4585262886988,190.07018432617187,190.52999877929688,190.5620868305254
32,0.21032496861048905,0.24500710018054406,0.21917317623213822,0.025833923948405835,0.018371732710664723,190.74679522769713,189.44707379085753,190.09693450927733,190.56500244140625,190.5133157880221
33,0.20746830531528815,0.24321884714018438,0.22398231041374747,0.01923653672643691,-0.023613028818958437,190.79765625043646,189.4487136836456,190.12318496704103,190.5200042724609,190.4635803941657
34,0.19603402273994927,0.24821907958417455,0.2288296642478329,0.019389415336341642,0.060355989815441546,190.86296722390227,189.4559017946524,190.15943450927733,190.63499450683597,190.59913323405954
35,0.19639151436941557,0.2544860097453352,0.2339609333473334,0.0205250763980018,0.034049828490179124,190.92794120993634,189.47791816506364,190.2029296875,190.6999053955078,190.62697753652023
36,0.19924926757811892,0.26368237069360134,0.239905220816587,0.023777149877014347,0.04724065826784418,190.9805656486414,189.53974379960079,190.2601547241211,190.7899932861328,190.72284969629524
37,0.19532012939452312,0.278253329373797,0.247574842528029,0.030678486845767988,0.06814030472632737,191.0285075357585,189.62680099695635,190.32765426635743,190.9199981689453,190.86044972034927
38,0.18889290945869724,0.28769487703678465,0.2555988494297801,0.03209602760700453,0.00785637428883934,191.05337094366746,189.73704806268017,190.39520950317382,190.93499755859372,190.87979920135086
39,0.18607875279017044,0.30098775426691304,0.26467663039720674,0.03631112386970631,0.06023279892874989,191.10397972419935,189.8179395262889,190.46095962524413,191.0500030517578,191.03592840925725
40,0.18697902134485794,0.3243257642120341,0.2766064571601722,0.04771930705186189,0.10730271017014292,191.2172392047596,189.83267992365836,190.52495956420898,191.2550048828125,191.229647691793
41,0.18320792061941152,0.35207636731684033,0.2917004391915058,0.060375928125334544,0.0862687416906649,191.35774999287133,189.826798957324,190.59227447509767,191.4199981689453,191.3652825215535
42,0.186779567173541,0.3594352666495979,0.3052474046831242,0.05418786196647368,-0.06791604015049524,191.43200409333323,189.87953460295583,190.65576934814453,191.2899932861328,191.2426262168108
43,0.184279305594306,0.3591108425708285,0.3160200922606651,0.043090750310163406,-0.013065971750536587,191.48831361710617,189.94072538435867,190.71451950073242,191.26499938964844,191.31016834043248
44,0.1848504202706453,0.36665043833585287,0.32614616147570263,0.040504276860150235,0.07790347197385028,191.5532740833891,190.01016433213823,190.78171920776367,191.41400146484372,191.47194270865106
45,0.18555777413504668,0.3832171533354085,0.3375603598476439,0.045656793487764635,0.09717399837443352,191.6574410000151,190.04344858738725,190.85044479370117,191.6000061035156,191.60417334820735
46,0.19055829729352475,0.40330806124310925,0.350709900126737,0.05259816111637228,0.07509936131300243,191.780636951822,190.0631420398772,190.9218894958496,191.743896484375,191.7064268913984
47,0.19376482282365665,0.4296972279319107,0.36650736568777176,0.06318986224413892,0.09966474955529492,191.9410427022484,190.04323616738048,190.99213943481445,191.93499755859372,191.88266804368865
48,0.21734183175223215,0.4123707889460775,0.3756800503394329,0.03669073860664457,-0.21621553724516795,191.98995591083386,190.09682387432238,191.04338989257812,191.5200042724609,191.45055562608823
49,0.21309225899832387,0.39130424645051676,0.3788048895616497,0.012499356888867053,-0.018276765522373672,192.01598594240428,190.176294636209,191.09614028930665,191.4850006103516,191.58333964737528
50,0.2295205252511181,0.36914328040427336,0.3768725677301744,-0.0077292873259010575,-0.007833192991957283,192.0153516056132,190.28892848471884,191.15214004516602,191.47000122070312,191.5300850275452
51,0.23880658830915177,0.33321433182217675,0.3681409205485749,-0.034926588726398144,-0.09401364883411256,192.00350854422203,190.3767709967936,191.1901397705078,191.2899932861328,191.30904046998583
52,0.25702013288225445,0.3184194786018395,0.35819663215922787,-0.03977715355738837,0.11240085954631329,192.0058181496802,190.46846163547602,191.2371398925781,191.5050048828125,191.5358523496518
53,0.2645198277064732,0.2932278474052623,0.3452028752084348,-0.05197502780317248,-0.06527244553033995,191.97231598896587,190.58796385722553,191.2801399230957,191.3800048828125,191.3006740301011
54,0.26809147426060065,0.2729402842266495,0.3307503570120778,-0.05781007278542827,0.01828216241384073,191.94276500602777,190.69551471809334,191.31913986206055,191.4149932861328,191.3780634367988
55,0.27201952253068995,0.2555308215995069,0.31570644992956365,-0.06017562833005674,0.010450734353395497,191.90845181237123,190.80333712805847,191.35589447021485,191.43499755859372,191.37355141361914
56,0.2713045392717634,0.2561296020897146,0.30379108036159386,-0.047661478271879276,0.11230774969706037,191.89721556562702,190.9005734358378,191.3988945007324,191.6499938964844,191.58216883769902
57,0.27487727573939325,0.2512868112240483,0.29329022653408476,-0.042003415310036485,-0.015652898644546998,191.88685709722986,190.98093159905918,191.43389434814452,191.6199951171875,191.49764863760765
58,0.2735922677176319,0.2422358694768434,0.2830793551226365,-0.0408434856457931,-0.01565534916045941,191.8582942655918,191.07499430862694,191.46664428710938,191.58999633789065,191.52396006525663
59,0.26717158726283075,0.23078106730062586,0.2726196975582344,-0.04183863025760853,-0.010488974152855768,191.83358470680344,191.15169361350905,191.49263916015624,191.5699005126953,191.53771945504678
60,0.26181466238839085,0.21918504409546813,0.2619327668656812,-0.04274772277021305,5.575590067419256e-05,191.83176386332752,191.18501470112562,191.50838928222657,191.57000732421875,191.54803304869242
61,0.26467895507812295,0.1888555180337903,0.24731731709930302,-0.058461799065512715,-0.12267087819954892,191.8345621399963,191.17371727894903,191.50413970947267,191.3350067138672,191.30620533300714
62,0.24075099400111608,0.17091734684646553,0.23203732304873553,-0.06111997620227,0.0522595663197567,191.8281068984488,191.1946729477426,191.5113899230957,191.43499755859372,191.47304313182545
63,0.24392918178013392,0.16493442984861417,0.21861674440871126,-0.05368231456009709,0.06560717443269137,191.8213286499684,191.2310105223949,191.52616958618165,191.5605926513672,191.52806457811346
64,0.22392926897321427,0.15873496667629183,0.2066403888622274,-0.047905422185935576,0.0024055857382299095,191.8245046817689,191.2429544246764,191.53372955322266,191.5652008056641,191.48964238744833
